Layer1	Layer2	CKA_Value
batch_norm	temporal	0.5631253249427443
batch_norm	spatial	0.8890432422065918
batch_norm	pool	0.23524242045724714
batch_norm	dropout	0.23524242045724714
batch_norm	projection	0.2282716116217557
batch_norm	batch_norm	0.9611690199546798
batch_norm	fc	0.09836996151689069
fc	temporal	0.011503781740767546
fc	spatial	0.014981209746010173
fc	pool	0.40682276564037684
fc	dropout	0.40682276564037684
fc	projection	0.4592151282774446
fc	batch_norm	0.09510117697283003
fc	fc	0.9172341249814943
temporal	temporal	0.9956692448130796
temporal	spatial	0.60952220640431
temporal	pool	0.026269353555014488
temporal	dropout	0.026269353555014488
temporal	projection	0.02433794324806652
temporal	batch_norm	0.5166596904809441
temporal	fc	0.010778277241653434
spatial	temporal	0.7222916008929053
spatial	spatial	0.9576738637065192
spatial	pool	0.035091049884297766
spatial	dropout	0.035091049884297766
spatial	projection	0.03209413287785923
spatial	batch_norm	0.8928836792933891
spatial	fc	0.013526879487525295
pool	temporal	0.02561531328453457
pool	spatial	0.035781285066693584
pool	pool	0.9887690223224865
pool	dropout	0.9887690223224865
pool	projection	0.9648423559639918
pool	batch_norm	0.2313995084058675
pool	fc	0.42938695831121587
dropout	temporal	0.02561531328453457
dropout	spatial	0.035781285066693584
dropout	pool	0.9887690223224865
dropout	dropout	0.9887690223224865
dropout	projection	0.9648423559639918
dropout	batch_norm	0.2313995084058675
dropout	fc	0.42938695831121587
projection	temporal	0.021961610365124448
projection	spatial	0.030904493178931538
projection	pool	0.9646164841723258
projection	dropout	0.9646164841723258
projection	projection	0.9832659828129051
projection	batch_norm	0.22195489649214656
projection	fc	0.4838586250205987
batch_norm	temporal	0.5620110325280064
batch_norm	spatial	0.9333001063220995
batch_norm	pool	0.23586197054057223
batch_norm	dropout	0.23586197054057223
batch_norm	projection	0.22818714497402964
batch_norm	batch_norm	0.9696101272900526
batch_norm	fc	0.09979053782843758
fc	temporal	0.011183157728272546
fc	spatial	0.014610516261002111
fc	pool	0.4022191417796921
fc	dropout	0.4022191417796921
fc	projection	0.4638375733703186
